345.52	-1299.95
345.736	-1299.95
345.952	-1299.95
346.168	-1365.48
346.384	-1377.77
346.6	-167.42
346.816	-282.11
347.032	-169.47
347.248	549.37
347.464	-345.59
347.68	-194.05
347.896	-73.21
348.112	416.25
348.328	-140.8
348.544	-30.21
348.76	150.01
348.975	287.23
349.191	-331.26
349.407	-488.95
349.623	143.87
349.839	152.06
350.055	-273.92
350.27	-11.78
350.486	203.26
350.702	246.27
350.918	440.83
351.133	-261.63
351.349	170.49
351.565	442.87
351.781	-495.1
351.996	31.23
352.212	186.88
352.428	94.72
352.644	-361.98
352.859	-323.07
353.075	254.46
353.291	123.39
353.506	-224.76
353.722	-341.5
353.938	-26.11
354.153	481.78
354.369	231.93
354.584	-302.59
354.8	193.02
355.016	-114.17
355.231	-454.14
355.447	-67.07
355.662	305.66
355.878	721.4
356.093	-474.62
356.309	-65.02
356.524	-97.79
356.74	504.31
356.955	-386.55
357.171	-122.37
357.386	215.55
357.602	-71.17
357.817	-159.23
358.033	-273.92
358.248	342.52
358.464	303.61
358.679	-192
358.895	-466.42
359.11	115.2
359.325	184.83
359.541	526.84
359.756	-93.69
359.972	-159.23
360.187	582.14
360.402	-384.51
360.618	-261.63
360.833	1702.37
361.048	176.64
361.264	-257.53
361.479	-118.27
361.694	207.36
361.909	197.12
362.125	-327.16
362.34	-237.05
362.555	322.04
362.77	236.03
362.986	-482.81
363.201	-339.45
363.416	297.47
363.631	-9.73
363.847	-327.16
364.062	-257.53
364.277	133.63
364.492	25.09
364.707	-288.25
364.922	-493.05
365.138	270.84
365.353	371.19
365.568	-441.85
365.783	-175.61
365.998	412.15
366.213	594.42
366.428	-361.98
366.643	66.05
366.858	240.12
367.073	320
367.288	-269.82
367.503	-333.31
367.718	18.94
367.933	504.31
368.148	-441.85
368.363	-108.03
368.578	197.12
368.793	492.02
369.008	-136.7
369.223	-384.51
369.438	377.34
369.653	240.12
369.868	-368.12
370.083	-470.52
370.298	213.5
370.513	479.74
370.728	84.48
370.943	-280.06
371.157	74.24
371.372	702.97
371.587	-364.03
371.802	-499.19
372.017	131.58
372.232	530.94
372.446	-93.69
372.661	-292.35
372.876	113.15
373.091	225.79
373.306	-142.85
373.52	-470.52
373.735	-15.87
373.95	578.04
374.165	-251.39
374.379	-271.87
374.594	-67.07
374.809	412.15
375.023	18.94
375.238	-308.73
375.453	188.93
375.667	-38.4
375.882	-345.59
376.097	-374.27
376.311	68.09
376.526	240.12
376.741	-341.5
376.955	213.5
377.17	524.79
377.384	905.71
377.599	72.19
377.813	-421.37
378.028	768.5
378.242	295.42
378.457	-212.48
378.672	-372.22
378.886	-65.02
379.101	104.96
379.315	-486.9
379.53	-198.14
379.744	320
379.958	215.55
380.173	-255.48
380.387	-337.4
380.602	342.52
380.816	-17.92
381.031	-130.56
381.245	-253.44
381.459	111.1
381.674	3228.11
381.888	-542.2
382.103	209.4
382.317	29.18
382.531	387.58
382.746	-83.45
382.96	-228.86
383.174	66.05
383.388	625.14
383.603	102.91
383.817	-437.75
384.031	111.1
384.246	416.25
384.46	-56.83
384.674	774.64
384.888	25.09
385.103	266.75
385.317	-464.38
385.531	64
385.745	682.49
385.959	453.11
386.174	-316.92
386.388	-257.53
386.602	111.1
386.816	27.14
387.03	-208.38
387.244	-237.05
387.458	170.49
387.672	377.34
387.887	-560.63
388.101	-343.55
388.315	272.89
388.529	176.64
388.743	-341.5
388.957	-302.59
389.171	561.66
389.385	-56.83
389.599	-316.92
389.813	25.09
390.027	135.68
390.241	750.07
390.455	-271.87
390.669	-136.7
390.883	119.29
391.097	563.7
391.311	135.68
391.525	-265.72
391.738	535.03
391.952	430.59
392.166	-28.16
392.38	-429.56
392.594	373.24
392.808	328.19
393.022	-128.51
393.236	-118.27
393.449	166.4
393.663	524.79
393.877	-400.89
394.091	-93.69
394.305	94.72
394.518	49.66
394.732	-384.51
394.946	-273.92
395.16	684.53
395.373	215.55
395.587	-353.79
395.801	-300.54
396.015	279.04
396.228	322.04
396.442	-316.92
396.656	-544.25
396.869	395.77
397.083	698.87
397.297	-173.57
397.51	-216.57
397.724	262.65
397.938	240.12
398.151	-484.86
398.365	-450.04
398.578	299.52
398.792	500.22
399.005	166.4
399.219	-355.83
399.433	158.21
399.646	442.87
399.86	72.19
400.073	127.49
400.287	158.21
400.5	266.75
400.714	16.9
400.927	-155.13
401.141	379.39
401.354	1692.13
401.567	379.39
401.781	-390.65
401.994	287.23
402.208	649.72
402.421	-144.89
402.635	-265.72
402.848	-40.45
403.061	395.77
403.275	-128.51
403.488	-265.72
403.701	369.15
403.915	584.18
404.128	-13.82
404.341	-296.44
404.555	676.34
404.768	-36.35
404.981	78.33
405.195	-163.33
405.408	434.68
405.621	397.82
405.834	123.39
406.048	-392.7
406.261	530.94
406.474	418.3
406.687	-273.92
406.9	-52.74
407.114	244.22
407.327	483.83
407.54	-396.79
407.753	-443.9
407.966	78.33
408.179	272.89
408.392	-284.16
408.605	-400.89
408.819	307.71
409.032	383.48
409.245	-228.86
409.458	10.75
409.671	276.99
409.884	416.25
410.097	-335.35
410.31	-46.59
410.523	571.9
410.736	211.45
410.949	-75.26
411.162	-220.67
411.375	360.95
411.588	305.66
411.801	33.28
412.014	-280.06
412.227	6.66
412.44	193.02
412.653	-95.74
412.865	86.53
413.078	465.4
413.291	375.29
413.504	-73.21
413.717	-376.31
413.93	508.41
414.143	88.57
414.356	-85.5
414.568	-425.47
414.781	379.39
414.994	432.63
415.207	-28.16
415.42	-101.89
415.632	256.51
415.845	633.33
416.058	-411.13
416.271	-343.55
416.483	254.46
416.696	623.09
416.909	-239.1
417.121	-316.92
417.334	121.34
417.547	514.55
417.759	-312.83
417.972	-273.92
418.185	199.16
418.397	403.96
418.61	-192
418.823	-239.1
419.035	520.7
419.248	289.28
419.46	-128.51
419.673	-48.64
419.885	109.05
420.098	330.23
420.311	-124.41
420.523	-402.94
420.736	406.01
420.948	225.79
421.161	-218.62
421.373	-413.18
421.586	125.44
421.798	2.56
422.01	-542.2
422.223	-9.73
422.435	-3.58
422.648	483.83
422.86	-214.52
423.073	-122.37
423.285	215.55
423.497	-60.93
423.71	-194.05
423.922	-103.93
424.134	532.98
424.347	707.06
424.559	162.3
424.771	311.8
424.984	348.67
425.196	340.47
425.408	-361.98
425.621	-226.81
425.833	428.54
426.045	686.58
426.257	-372.22
426.47	-65.02
426.682	190.97
426.894	254.46
427.106	-179.71
427.318	-73.21
427.531	260.6
427.743	356.86
427.955	-5.63
428.167	657.91
428.379	164.35
428.591	188.93
428.804	53.76
429.016	-210.43
429.228	377.34
429.44	410.11
429.652	13549.87
429.864	-271.87
430.076	262.65
430.288	340.47
430.5	6.66
430.712	-30.21
430.924	313.85
431.136	467.45
431.348	-253.44
431.56	-230.91
431.772	90.62
431.984	156.16
432.196	-286.2
432.408	-212.48
432.62	111.1
432.832	451.07
