Data from mixed_try1_USB4F045381__9__00074.txt Node

Date: Thu Apr 03 19:51:51 EDT 2025
User: mmckonesweet
Spectrometer: USB4F04538
Trigger mode: 4
Integration Time (sec): 2.700000E-3
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: true
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
345.52	-3.68787
345.736	-3.68787
345.952	-3.68787
346.168	-62.68356
346.384	-41.61591
346.6	19.49425
346.816	-7.90249
347.032	0.52684
347.248	-20.54576
347.464	27.92483
347.68	8.95656
347.896	-18.43861
348.112	-7.90249
348.328	-22.65289
348.544	-12.11701
348.76	51.11085
348.975	-18.43861
349.191	17.38667
349.407	-22.65289
349.623	-33.18815
349.839	-52.15005
350.055	59.54283
350.27	-28.97412
350.486	-28.97412
350.702	65.86705
350.918	59.54283
351.133	4.74166
351.349	-22.65289
351.565	-7.90249
351.781	-66.89679
351.996	25.81715
352.212	-7.90249
352.428	40.5714
352.644	44.78711
352.859	-16.33143
353.075	63.75895
353.291	2.63424
353.506	25.81715
353.722	-5.79519
353.938	34.24801
354.153	-16.33143
354.369	-16.33143
354.584	51.11085
354.8	17.38667
355.016	0.52684
355.231	-20.54576
355.447	-16.33143
355.662	-14.22423
355.878	36.35578
356.093	49.00291
356.309	-24.75999
356.524	67.97517
356.74	19.49425
356.955	-16.33143
357.171	17.38667
357.386	-7.90249
357.602	27.92483
357.817	30.03253
358.033	-16.33143
358.248	2.63424
358.464	-3.68787
358.679	6.8491
358.895	0.52684
359.11	42.67924
359.325	-54.2568
359.541	25.81715
359.756	4.74166
359.972	-39.50901
360.187	-43.72279
360.402	-24.75999
360.618	13.17157
360.833	-31.08114
361.048	-12.11701
361.264	11.06405
361.479	-7.90249
361.694	34.24801
361.909	23.70949
362.125	0.52684
362.34	19.49425
362.555	15.2791
362.77	-24.75999
362.986	-20.54576
363.201	-20.54576
363.416	2.63424
363.631	8.95656
363.847	19.49425
364.062	-10.00976
364.277	-12.11701
364.492	13.17157
364.707	-1.58052
364.922	-37.40208
365.138	74.29967
365.353	17.38667
365.568	46.895
365.783	-41.61591
365.998	23.70949
366.213	-102.70506
366.428	-75.32294
366.643	25.81715
366.858	-7.90249
367.073	-7.90249
367.288	-24.75999
367.503	-50.04327
367.718	11.06405
367.933	-56.36353
368.148	-28.97412
368.363	-7.90249
368.578	38.46358
368.793	-5.79519
369.008	-37.40208
369.223	8.95656
369.438	36.35578
369.653	-62.68356
369.868	30.03253
370.083	-20.54576
370.298	-14.22423
370.513	11.06405
370.728	-7.90249
370.943	0.52684
371.157	8.95656
371.372	11.06405
371.587	-39.50901
371.802	17.38667
372.017	-33.18815
372.232	17.38667
372.446	-56.36353
372.661	-24.75999
372.876	2.63424
373.091	-7.90249
373.306	67.97517
373.52	0.52684
373.735	25.81715
373.95	19.49425
374.165	27.92483
374.379	0.52684
374.594	11.06405
374.809	-3.68787
375.023	21.60186
375.238	34.24801
375.453	-24.75999
375.667	53.21881
375.882	-37.40208
376.097	34.24801
376.311	-24.75999
376.526	-56.36353
376.741	-31.08114
376.955	34.24801
377.17	34.24801
377.384	-41.61591
377.599	-5.79519
377.813	17.38667
378.028	0.52684
378.242	27.92483
378.457	4.74166
378.672	95.38278
378.886	46.895
379.101	-28.97412
379.315	8.95656
379.53	4.74166
379.744	-60.57691
379.958	11.06405
380.173	30.03253
380.387	-5.79519
380.602	-14.22423
380.816	-64.79019
381.031	2.63424
381.245	17.38667
381.459	17.38667
381.674	-12.11701
381.888	-33.18815
382.103	51.11085
382.317	-14.22423
382.531	2.63424
382.746	0.52684
382.96	49.00291
383.174	-75.32294
383.388	-33.18815
383.603	17.38667
383.817	21.60186
384.031	-24.75999
384.246	-52.15005
384.46	4.74166
384.674	-50.04327
384.888	63.75895
385.103	-7.90249
385.317	0.52684
385.531	61.65088
385.745	-20.54576
385.959	-35.29512
386.174	34.24801
386.388	8.95656
386.602	44.78711
386.816	17.38667
387.03	-12.11701
387.244	34.24801
387.458	76.40788
387.672	61.65088
387.887	-7.90249
388.101	46.895
388.315	-45.82964
388.529	-12.11701
388.743	-16.33143
388.957	8.95656
389.171	-41.61591
389.385	76.40788
389.599	-16.33143
389.813	59.54283
390.027	-7.90249
390.241	25.81715
390.455	36.35578
390.669	67.97517
390.883	27.92483
391.097	2.63424
391.311	-35.29512
391.525	-37.40208
391.738	-24.75999
391.952	-20.54576
392.166	-64.79019
392.38	-1.58052
392.594	8.95656
392.808	25.81715
393.022	-3.68787
393.236	44.78711
393.449	34.24801
393.663	53.21881
393.877	-16.33143
394.091	-16.33143
394.305	8.95656
394.518	11.06405
394.732	19.49425
394.946	25.81715
395.16	46.895
395.373	-56.36353
395.587	34.24801
395.801	-7.90249
396.015	-18.43861
396.228	8.95656
396.442	0.52684
396.656	-10.00976
396.869	-26.86706
397.083	51.11085
397.297	-5.79519
397.51	-22.65289
397.724	-41.61591
397.938	25.81715
398.151	2.63424
398.365	-28.97412
398.578	-54.2568
398.792	-16.33143
399.005	21.60186
399.219	-16.33143
399.433	-12.11701
399.646	-79.53586
399.86	-7.90249
400.073	74.29967
400.287	-16.33143
400.5	34.24801
400.714	17.38667
400.927	-28.97412
401.141	-50.04327
401.354	-7.90249
401.567	40.5714
401.781	13.17157
401.994	42.67924
402.208	-39.50901
402.421	-64.79019
402.635	-69.00336
402.848	-7.90249
403.061	-1.58052
403.275	-16.33143
403.488	-28.97412
403.701	-24.75999
403.915	-16.33143
404.128	2.63424
404.341	25.81715
404.555	17.38667
404.768	30.03253
404.981	4.74166
405.195	-43.72279
405.408	-39.50901
405.621	-33.18815
405.834	36.35578
406.048	-41.61591
406.261	55.32679
406.474	65.86705
406.687	42.67924
406.9	-16.33143
407.114	38.46358
407.327	-58.47023
407.54	-28.97412
407.753	-54.2568
407.966	82.73264
408.179	8.95656
408.392	25.81715
408.605	-26.86706
408.819	-5.79519
409.032	4.74166
409.245	44.78711
409.458	-26.86706
409.671	-7.90249
409.884	70.08331
410.097	2.63424
410.31	8.95656
410.523	-5.79519
410.736	0.52684
410.949	34.24801
411.162	21.60186
411.375	-31.08114
411.588	-60.57691
411.801	34.24801
412.014	57.4348
412.227	-7.90249
412.44	-20.54576
412.653	34.24801
412.865	-41.61591
413.078	4.74166
413.291	42.67924
413.504	0.52684
413.717	25.81715
413.93	59.54283
414.143	8.95656
414.356	105.92518
414.568	0.52684
414.781	36.35578
414.994	-41.61591
415.207	-54.2568
415.42	-50.04327
415.632	4.74166
415.845	-7.90249
416.058	25.81715
416.271	34.24801
416.483	-20.54576
416.696	-14.22423
416.909	57.4348
417.121	-66.89679
417.334	-35.29512
417.547	-7.90249
417.759	-1.58052
417.972	-24.75999
418.185	-52.15005
418.397	23.70949
418.61	-75.32294
418.823	0.52684
419.035	-73.21644
419.248	70.08331
419.46	-56.36353
419.673	2.63424
419.885	0.52684
420.098	11.06405
420.311	13.17157
420.523	44.78711
420.736	-5.79519
420.948	27.92483
421.161	42.67924
421.373	-60.57691
421.586	34.24801
421.798	38.46358
422.01	84.84094
422.223	42.67924
422.435	-50.04327
422.648	-5.79519
422.86	76.40788
423.073	53.21881
423.285	38.46358
423.497	51.11085
423.71	-37.40208
423.922	-16.33143
424.134	-7.90249
424.347	-62.68356
424.559	8.95656
424.771	63.75895
424.984	19.49425
425.196	0.52684
425.408	42.67924
425.621	4.74166
425.833	-20.54576
426.045	-12.11701
426.257	-41.61591
426.47	-54.2568
426.682	59.54283
426.894	-41.61591
427.106	30.03253
427.318	-14.22423
427.531	-64.79019
427.743	21.60186
427.955	46.895
428.167	17.38667
428.379	34.24801
428.591	80.62436
428.804	17.38667
429.016	-7.90249
429.228	76.40788
429.44	-14.22423
429.652	-16.33143
429.864	0.52684
430.076	-7.90249
430.288	59.54283
430.5	-5.79519
430.712	17.38667
430.924	46.895
431.136	-35.29512
431.348	93.27437
431.56	8.95656
431.772	17.38667
431.984	32.14026
432.196	63.75895
432.408	51.11085
432.62	0.52684
432.832	-28.97412
433.044	0.52684
433.256	2.63424
433.468	-39.50901
433.679	46.895
433.891	-14.22423
434.103	-64.79019
434.315	2.63424
434.527	-3.68787
434.739	17.38667
434.95	34.24801
435.162	42.67924
435.374	38.46358
435.586	25.81715
435.798	13.17157
436.009	8.95656
436.221	-16.33143
436.433	-79.53586
436.645	38.46358
436.856	30.03253
437.068	61.65088
437.28	8.95656
437.491	-20.54576
437.703	8.95656
437.915	30.03253
438.126	-7.90249
438.338	42.67924
438.55	-20.54576
438.761	-20.54576
438.973	97.49122
439.184	4.74166
439.396	-3.68787
439.608	-31.08114
439.819	38.46358
440.031	32.14026
440.242	-3.68787
440.454	-12.11701
440.665	-66.89679
440.877	55.32679
441.088	34.24801
441.3	-20.54576
441.511	-66.89679
441.723	-7.90249
441.934	13.17157
442.146	4.74166
442.357	25.81715
442.569	93.27437
